Date,Equity
2016-03-31,894.812450433407
2016-04-01,890.9023676818894
2016-04-02,901.9699625196174
2016-04-03,898.0422856973935
2016-04-04,893.2400537904462
2016-04-05,896.1406772607834
2016-04-06,898.2302628353034
2016-04-07,892.0826545935774
2016-04-08,891.9843395101069
2016-04-09,878.4803662971331
2016-04-10,877.2877208178204
2016-04-11,873.7682211970958
2016-04-12,885.4180209459219
2016-04-13,883.9563988618056
2016-04-14,883.5706353001597
2016-04-15,884.72896285526
2016-04-16,896.3071377220489
2016-04-17,880.6187843917844
2016-04-18,880.2802910934824
2016-04-19,882.1425254330168
2016-04-20,906.5122398228889
2016-04-21,934.7706918154317
2016-04-22,940.4962557458215
2016-04-23,941.6523590142317
2016-04-24,973.8556960398184
2016-04-25,998.3300190209923
2016-04-26,1017.427563890039
2016-04-27,992.2720529891453
2016-04-28,990.3905047302067
2016-04-29,990.9076963467879
2016-04-30,996.0734717265101
2016-05-01,990.7309240820831
2016-05-02,992.590744150568
2016-05-03,992.8149403222449
2016-05-04,992.9821110226834
2016-05-05,989.4966982426172
2016-05-06,993.0470369146963
2016-05-07,1009.3565549933942
2016-05-08,1003.6130159537181
2016-05-09,1002.8731325310338
2016-05-10,992.0284843660348
2016-05-11,991.5084391705038
2016-05-12,990.8321002735663
2016-05-13,990.0815725052737
2016-05-14,991.4607765104626
2016-05-15,994.6060405706676
2016-05-16,989.2702663388616
2016-05-17,988.1611561643653
2016-05-18,987.5588392614404
2016-05-19,966.6912347950022
2016-05-20,965.7596040751878
2016-05-21,963.1745554640354
2016-05-22,957.3485471368812
2016-05-23,956.8541241635202
2016-05-24,968.0670273484648
2016-05-25,977.3598189231184
2016-05-26,986.1923277803534
2016-05-27,1041.611125550865
2016-05-28,1257.1707099035457
2016-05-29,1402.4130601343654
2016-05-30,1403.636573165379
2016-05-31,1403.0645883462175
2016-06-01,1399.9257663424628
2016-06-02,1407.2968842512887
2016-06-03,1487.2491814557375
2016-06-04,1572.8934903561494
2016-06-05,1565.3691087732664
2016-06-06,1564.2830600851285
2016-06-07,1559.3423140750037
2016-06-08,1558.089758166071
2016-06-09,1554.8792362630638
2016-06-10,1553.6468416241291
2016-06-11,1560.8138310968734
2016-06-12,1797.8168803209314
2016-06-13,1995.9345952046629
2016-06-14,1969.0337180803795
2016-06-15,1965.3662835268842
2016-06-16,2185.602961832253
2016-06-17,2234.9597690223513
2016-06-18,2265.5593423286764
2016-06-19,2264.3176107221157
2016-06-20,2238.4078263646215
2016-06-21,2291.7283118051555
2016-06-22,2340.4373621489876
2016-06-23,2344.867525623213
2016-06-24,2356.4479096945124
2016-06-25,2416.1699708723336
2016-06-26,2312.480009795294
2016-06-27,2284.018936336994
2016-06-28,2282.511099393444
2016-06-29,2234.5172503839412
2016-06-30,2237.9764061702363
2016-07-01,2321.7658433073375
2016-07-02,2371.757081201774
2016-07-03,2323.3600720867307
2016-07-04,2323.9191334959387
2016-07-05,2323.221318066014
2016-07-06,2327.750135067182
2016-07-07,2221.30252345852
2016-07-08,2222.1571738250314
2016-07-09,2214.387027531897
2016-07-10,2212.1088573243433
2016-07-11,2204.335923513902
2016-07-12,2209.6734386808976
2016-07-13,2203.878305972942
2016-07-14,2185.51643417748
2016-07-15,2182.986096096631
2016-07-16,2148.7718550269137
2016-07-17,2148.995018300201
2016-07-18,2157.587019432795
2016-07-19,2137.0585993283967
2016-07-20,2131.912469396758
2016-07-21,2096.8261887302733
2016-07-22,2047.6844095928398
2016-07-23,2038.1924857062081
2016-07-24,2018.769282491548
2016-07-25,2016.5784475370933
2016-07-26,2000.1883691118578
2016-07-27,1990.6822289442277
2016-07-28,1999.7109810618945
2016-07-29,1998.5754563829469
2016-07-30,1982.7444018156443
2016-07-31,1993.79667547954
2016-08-01,1988.3622860337696
2016-08-02,2019.279930277477
2016-08-03,2017.9841160484812
2016-08-04,2019.3382987685407
2016-08-05,2022.5743928473346
2016-08-06,2030.407871045316
2016-08-07,2071.4023795797166
2016-08-08,2061.889566862488
2016-08-09,2060.7402471611094
2016-08-10,2060.1571947717953
2016-08-11,2055.311707915399
2016-08-12,2030.2312872463003
2016-08-13,2028.641375263238
2016-08-14,1985.6914816728593
2016-08-15,1984.7289521979617
2016-08-16,1980.9719265662015
2016-08-17,1986.783975691549
2016-08-18,1983.770642593323
2016-08-19,1982.7410469451113
2016-08-20,1993.2700459046064
2016-08-21,2001.8384069278502
2016-08-22,2009.5644109088928
2016-08-23,2011.5112597846037
2016-08-24,1995.781333777546
2016-08-25,1994.703328630131
2016-08-26,1993.5087398252472
2016-08-27,1976.826623819844
2016-08-28,1976.087225769719
2016-08-29,1975.0803028183502
2016-08-30,1969.593735716949
2016-08-31,1962.7419195003426
2016-09-01,1889.4687137746914
2016-09-02,1877.3399209958352
2016-09-03,1889.2720734825896
2016-09-04,1953.5531440989193
2016-09-05,1953.9749404569232
2016-09-06,1962.2810747752287
2016-09-07,1976.2859767707046
2016-09-08,2019.09755470689
2016-09-09,2028.4957134800459
2016-09-10,2028.2645208130261
2016-09-11,1995.3404764939974
2016-09-12,1994.7826282770561
2016-09-13,1986.1302262450915
2016-09-14,1988.633763143274
2016-09-15,1982.2126752065158
2016-09-16,1980.6588554616649
2016-09-17,1980.1248285847591
2016-09-18,1979.673055244411
2016-09-19,1983.7531903523459
2016-09-20,1980.080349538851
2016-09-21,1983.3815350271136
2016-09-22,1982.3515284364753
2016-09-23,1982.2619929806501
2016-09-24,1994.5981776282129
2016-09-25,1987.780527873805
2016-09-26,1984.5547477477658
2016-09-27,1990.602151398221
2016-09-28,1988.0480050543604
2016-09-29,1987.1686562890534
2016-09-30,1990.2656181056961
2016-10-01,2009.0982988369856
2016-10-02,2006.158599877914
2016-10-03,1988.2225571003612
2016-10-04,1983.7363950519189
2016-10-05,1983.166657171468
2016-10-06,1985.2324592805855
2016-10-07,1992.3706195532584
2016-10-08,1999.5386854205692
2016-10-09,1996.2250679589658
2016-10-10,1995.9192448142476
2016-10-11,2041.9838423341512
2016-10-12,2074.9387323729006
2016-10-13,2067.4206553126555
2016-10-14,2067.1036596576046
2016-10-15,2068.0001941953547
2016-10-16,2071.4420228254
2016-10-17,2069.729096811102
2016-10-18,2069.0103956948697
2016-10-19,2071.0526965526633
2016-10-20,2070.4360450134895
2016-10-21,2063.784743798581
2016-10-22,2126.8940459845962
2016-10-23,2172.194086315189
2016-10-24,2161.545692931896
2016-10-25,2160.6324411542228
2016-10-26,2202.461719432727
2016-10-27,2257.8333700899307
2016-10-28,2272.8610922559155
2016-10-29,2357.7059462770835
2016-10-30,2362.2808049450496
2016-10-31,2340.4000804817115
2016-11-01,2352.80285137117
2016-11-02,2397.652639196971
2016-11-03,2374.652159998125
2016-11-04,2376.248602683202
2016-11-05,2375.170979856437
2016-11-06,2389.6054621400936
2016-11-07,2384.392162976653
2016-11-08,2382.858491281071
2016-11-09,2443.4352705761476
2016-11-10,2409.905795686921
2016-11-11,2407.7659767306927
2016-11-12,2409.2993697596085
2016-11-13,2409.197809462726
2016-11-14,2407.8348228827376
2016-11-15,2433.6400182176044
2016-11-16,2509.8253601528936
2016-11-17,2585.840329660669
2016-11-18,2571.8576856995332
2016-11-19,2570.619404225393
2016-11-20,2528.293157423726
2016-11-21,2519.6458062309866
2016-11-22,2519.3952026977604
2016-11-23,2520.0386378077774
2016-11-24,2499.8934623233727
2016-11-25,2493.328322314658
2016-11-26,2491.8392844727055
2016-11-27,2490.7916424574632
2016-11-28,2481.4999777255925
2016-11-29,2480.3195485333235
2016-11-30,2501.8926391498217
2016-12-01,2527.982530554018
2016-12-02,2597.321429453943
2016-12-03,2556.7905868786033
2016-12-04,2550.4719312152174
2016-12-05,2555.365236665689
2016-12-06,2553.7079495097655
2016-12-07,2550.4957780353648
2016-12-08,2565.4368753277067
2016-12-09,2567.8115253239116
2016-12-10,2575.3922408340422
2016-12-11,2557.433684008336
2016-12-12,2553.739895507424
2016-12-13,2577.5833594205515
2016-12-14,2563.045320551823
2016-12-15,2562.290772095789
2016-12-16,2546.6250400161407
2016-12-17,2569.3237033232103
2016-12-18,2576.205732098263
2016-12-19,2577.4803828854706
2016-12-20,2580.0873659923977
2016-12-21,2679.409616597252
2016-12-22,2855.36629760571
2016-12-23,3079.018869901571
2016-12-24,3135.983870490736
2016-12-25,3013.272345112832
2016-12-26,3011.8367648435906
2016-12-27,3074.686004179544
2016-12-28,3214.7626249741616
2016-12-29,3262.2584793082506
2016-12-30,3208.647816534981
2016-12-31,3206.9807493134203
2017-01-01,3301.1909185170043
2017-01-02,3429.110196716999
2017-01-03,3508.463605528027
2017-01-04,3876.6514877846143
2017-01-05,3759.0958170750437
2017-01-06,3845.5207821527474
2017-01-07,3858.346499699929
2017-01-08,3858.7691881594255
2017-01-09,3787.2858324713297
2017-01-10,3784.0317183784096
2017-01-11,3622.1311484754533
2017-01-12,3626.2739563716677
2017-01-13,3624.9421255859834
2017-01-14,3698.609709291407
2017-01-15,3672.3989960090066
2017-01-16,3669.642184553145
2017-01-17,3862.5574981859063
2017-01-18,3934.2981260795186
2017-01-19,3959.3236875491666
2017-01-20,3946.254148513663
2017-01-21,3941.921873899083
2017-01-22,3949.055098843015
2017-01-23,3963.094281201851
2017-01-24,3905.952310140221
2017-01-25,3902.437321996193
2017-01-26,3897.5458098581007
2017-01-27,3921.508218724579
2017-01-28,3927.383621734036
2017-01-29,3921.160767808762
2017-01-30,3917.657478920657
2017-01-31,3920.5316683156025
2017-02-01,4049.7872355150075
2017-02-02,4122.543489382691
2017-02-03,4176.868513676595
2017-02-04,4144.16098922234
2017-02-05,4085.837134850241
2017-02-06,4097.87027899771
2017-02-07,4160.31140352329
2017-02-08,4188.356582970567
2017-02-09,4046.7016682949493
2017-02-10,3891.8659759015395
2017-02-11,3885.891954508003
2017-02-12,3900.2213942266835
2017-02-13,3855.504516897873
2017-02-14,3854.0326043361147
2017-02-15,3874.5186438996834
2017-02-16,3871.438610022248
2017-02-17,3936.005966763466
2017-02-18,3992.4388312117317
2017-02-19,3974.956123864122
2017-02-20,3973.799756619196
2017-02-21,4110.968332557636
2017-02-22,4171.023324969774
2017-02-23,4306.649675899323
2017-02-24,4390.339983060049
2017-02-25,4324.871205510561
2017-02-26,4323.773687420464
2017-02-27,4322.70986486256
2017-02-28,4355.63538733683
2017-03-01,4429.351226591873
2017-03-02,4555.43398501227
2017-03-03,4665.120977842196
2017-03-04,4620.95291953581
2017-03-05,4617.411005231855
2017-03-06,4615.454517258873
2017-03-07,4526.836296679829
2017-03-08,4575.172694605618
2017-03-09,4578.449234474456
2017-03-10,4613.344945919993
2017-03-11,4519.593339345124
2017-03-12,4528.5064385817495
2017-03-13,4621.416431666441
2017-03-14,4638.765307380805
2017-03-15,4683.987593037729
2017-03-16,4552.112874729846
2017-03-17,4606.712789442625
2017-03-18,4707.07447772333
2017-03-19,4723.112104591396
2017-03-20,4721.577931627575
2017-03-21,4887.578955751513
2017-03-22,4815.447182082475
2017-03-23,4807.548105501064
2017-03-24,4851.5734962193765
2017-03-25,4849.230585856638
2017-03-26,4847.011680589954
2017-03-27,4980.819778993187
2017-03-28,5126.8541084216895
2017-03-29,5077.1825734992135
2017-03-30,5073.723187175747
2017-03-31,5073.157682605788
2017-04-01,5167.807418455464
2017-04-02,5225.307737439494
2017-04-03,5376.246290279178
2017-04-04,5419.198279392658
2017-04-05,5354.492799602069
2017-04-06,5358.082799173921
2017-04-07,5406.463533592547
2017-04-08,5392.389902586667
2017-04-09,5369.000015868349
2017-04-10,5352.552061996419
2017-04-11,5392.9946596381815
2017-04-12,5405.001960899046
2017-04-13,5322.314872477759
2017-04-14,5317.887098201574
2017-04-15,5301.36244290385
2017-04-16,5278.352118625457
2017-04-17,5191.8554982062
2017-04-18,5250.700871355719
2017-04-19,5264.868214178774
2017-04-20,5295.626074264193
2017-04-21,5260.569248469326
2017-04-22,5240.924012490868
2017-04-23,5129.2181232032435
2017-04-24,5126.014964556071
2017-04-25,5225.170343792475
2017-04-26,5242.170820695373
2017-04-27,5327.603254693081
2017-04-28,5371.451749609196
2017-04-29,5403.943791579482
2017-04-30,5431.3517712359035
2017-05-01,5732.077643397719
2017-05-02,5997.313807738671
2017-05-03,6123.927280338524
2017-05-04,6561.99647386879
2017-05-05,6699.452341009987
2017-05-06,6607.273943623717
2017-05-07,6601.2399127335375
2017-05-08,6974.610243589968
2017-05-09,7463.711059429361
2017-05-10,7358.20027814652
2017-05-11,7368.268713325406
2017-05-12,7334.536225717926
2017-05-13,7326.035637503456
2017-05-14,7327.628936578856
2017-05-15,7209.568759151916
2017-05-16,7209.52596654835
2017-05-17,7233.170279539847
2017-05-18,7580.441624524665
2017-05-19,7970.968373979478
2017-05-20,8350.928228064755
2017-05-21,8589.178363952748
2017-05-22,9013.674981724005
2017-05-23,9471.237979958696
2017-05-24,10408.391304699911
2017-05-25,11031.06581860403
2017-05-26,9923.385828515726
2017-05-27,10064.434025220104
2017-05-28,10079.858854693268
2017-05-29,10258.290960421036
2017-05-30,10305.379968473047
2017-05-31,10355.678157470096
2017-06-01,10933.70026054321
2017-06-02,11202.058458764099
2017-06-03,11517.15748003318
2017-06-04,11589.174295283297
2017-06-05,11979.258508585932
2017-06-06,13201.755025432098
2017-06-07,12887.91660502777
2017-06-08,12881.047150303677
2017-06-09,12877.855821948422
2017-06-10,12874.193569260373
2017-06-11,13039.860662734853
2017-06-12,12579.995675582699
2017-06-13,12570.523500730415
2017-06-14,12633.905032375647
2017-06-15,12658.03381792199
2017-06-16,12630.056691497084
2017-06-17,13123.372609909595
2017-06-18,13140.658345166792
2017-06-19,13185.821945829504
2017-06-20,13483.244939483393
2017-06-21,13619.526408329226
2017-06-22,13429.41446479312
2017-06-23,13396.716116215615
2017-06-24,13125.947100160898
2017-06-25,13090.861161126522
2017-06-26,13039.464355973105
2017-06-27,13010.997235836752
2017-06-28,12988.35158927531
2017-06-29,12985.01772978237
2017-06-30,12842.778894948906
2017-07-01,12810.70203747688
2017-07-02,12800.332255854355
2017-07-03,12801.365967193615
2017-07-04,13017.812539997216
2017-07-05,12892.630745026167
2017-07-06,12825.443992014003
2017-07-07,13219.806773309496
2017-07-08,12520.43098788808
2017-07-09,12517.650337303701
2017-07-10,11978.965060930272
2017-07-11,11975.127345998611
2017-07-12,11839.522909200396
2017-07-13,11827.016469718423
2017-07-14,11373.035610285893
2017-07-15,11538.498947597483
2017-07-16,11553.276253407046
2017-07-17,11767.390637021672
2017-07-18,12539.40501781014
2017-07-19,12759.878003081325
2017-07-20,14287.92203138046
2017-07-21,15009.93598649378
2017-07-22,15170.063421398034
2017-07-23,15079.013638658975
2017-07-24,15043.848958822502
2017-07-25,15077.13875846909
2017-07-26,15056.417035087696
2017-07-27,15064.429795407526
2017-07-28,15802.172871192042
2017-07-29,15634.607749026083
2017-07-30,15618.25992527408
2017-07-31,15617.314921214926
2017-08-01,15625.141206404951
2017-08-02,15612.360734031468
2017-08-03,15607.923055462921
2017-08-04,15899.22648992121
2017-08-05,17103.282216342865
2017-08-06,17724.533608624006
2017-08-07,18027.91486097053
2017-08-08,18606.941397672665
2017-08-09,18173.71142271495
2017-08-10,18152.047876770717
2017-08-11,18753.123437562015
2017-08-12,19853.49033965545
2017-08-13,20935.548275778638
2017-08-14,21326.29577790865
2017-08-15,21424.16324982443
2017-08-16,21280.571477989623
2017-08-17,22136.504868058004
2017-08-18,21295.247087468117
2017-08-19,20642.972686691064
2017-08-20,20569.667819523493
2017-08-21,20228.94621477271
2017-08-22,20194.289630847736
2017-08-23,20205.75408030051
2017-08-24,20400.357620482588
2017-08-25,20869.723334987335
2017-08-26,20603.923547067756
2017-08-27,20566.28428223726
2017-08-28,20313.616618132328
2017-08-29,20329.3086679456
2017-08-30,20537.314717428148
2017-08-31,20759.136711601954
2017-09-01,21318.21798792243
2017-09-02,21212.8244983881
2017-09-03,21206.59920257706
2017-09-04,21148.26125215745
2017-09-05,21145.44201151769
2017-09-06,21158.54329089562
2017-09-07,21437.504308803575
2017-09-08,20819.418400513874
2017-09-09,20815.987234852775
2017-09-10,20721.204919881653
2017-09-11,20633.799707181424
2017-09-12,20704.931533009672
2017-09-13,19747.81382413166
2017-09-14,20474.85750807282
2017-09-15,20723.115004966632
2017-09-16,20735.308244410466
2017-09-17,20334.833483444443
2017-09-18,20543.00804287443
2017-09-19,21133.027942843684
2017-09-20,20956.08813231787
2017-09-21,20998.69866758106
2017-09-22,20982.316741758637
2017-09-23,20966.06910998533
2017-09-24,21054.875065258217
2017-09-25,21439.970680545557
2017-09-26,21860.82163984138
2017-09-27,22465.21644763922
2017-09-28,23078.221822986314
2017-09-29,22754.198645084514
2017-09-30,22749.98469986244
2017-10-01,23029.684646640624
2017-10-02,23321.74248172392
2017-10-03,22977.609088959114
2017-10-04,22884.343192049186
2017-10-05,22858.2919671965
2017-10-06,22808.264613124244
2017-10-07,22855.256655624573
2017-10-08,23300.50676608607
2017-10-09,24166.93692798876
2017-10-10,24669.638756026376
2017-10-11,24512.276172005295
2017-10-12,24710.047139297312
2017-10-13,26716.119150415157
2017-10-14,26082.798146915797
2017-10-15,25531.825350613646
2017-10-16,25505.93674104484
2017-10-17,25504.098453411018
2017-10-18,25158.051487519384
2017-10-19,25096.20990378475
2017-10-20,25902.84449087493
2017-10-21,26590.145642259253
2017-10-22,25967.78338002033
2017-10-23,25955.342586324252
2017-10-24,26130.488796924714
2017-10-25,26061.09642059547
2017-10-26,26055.50021386711
2017-10-27,25971.791026432074
2017-10-28,25674.418820411418
2017-10-29,25772.751252223345
2017-10-30,26256.53261116278
2017-10-31,26926.450152284313
2017-11-01,28121.881045180642
2017-11-02,30278.52261296034
2017-11-03,31030.111740434557
2017-11-04,31162.216686322317
2017-11-05,32215.30009321752
2017-11-06,31092.54326803905
2017-11-07,31048.30528859947
2017-11-08,31065.170657208444
2017-11-09,30530.839804570416
2017-11-10,30821.30815591002
2017-11-11,30469.07405396561
2017-11-12,30630.507429348712
2017-11-13,30879.172092115823
2017-11-14,31942.70953917157
2017-11-15,33726.91389405531
2017-11-16,36404.759291135335
2017-11-17,37414.96378048049
2017-11-18,36861.4041418633
2017-11-19,36799.658149230396
2017-11-20,37734.783198489065
2017-11-21,37372.61334883608
2017-11-22,37333.3508582779
2017-11-23,36973.73154983327
2017-11-24,36926.3384057105
2017-11-25,38290.459066506686
2017-11-26,41036.307356377976
2017-11-27,43002.573649086895
2017-11-28,44515.81775271233
2017-11-29,47603.74234256708
2017-11-30,44716.53408957139
2017-12-01,44796.57206738334
2017-12-02,47658.22261020034
2017-12-03,48678.491268144906
2017-12-04,48688.35507323955
2017-12-05,50618.65532471436
2017-12-06,57654.754281653324
2017-12-07,73428.55171785917
2017-12-08,75718.31144929359
2017-12-09,69803.16115373603
2017-12-10,69306.36866568869
2017-12-11,69395.58037235384
2017-12-12,71777.00927961624
2017-12-13,70539.06660840726
2017-12-14,70471.07463178251
2017-12-15,70255.0588938228
2017-12-16,75447.58112947339
2017-12-17,79367.510567339
2017-12-18,76325.45479236275
2017-12-19,76825.80805557959
2017-12-20,77253.30045530829
2017-12-21,77378.76985219587
2017-12-22,78639.97584712892
2017-12-23,78570.44198244985
2017-12-24,74408.14454158075
2017-12-25,74270.34566558652
2017-12-26,79908.77217821138
2017-12-27,83358.70849333356
2017-12-28,78490.69208461027
2017-12-29,78383.21836693393
2017-12-30,78961.19544705542
2017-12-31,78965.68303116207
2018-01-01,79236.88813818485
2018-01-02,82300.72422265011
2018-01-03,86297.402767693
2018-01-04,85858.25322117757
2018-01-05,85154.44948774064
2018-01-06,86388.58296226512
2018-01-07,84466.84868179336
2018-01-08,84464.79056052561
2018-01-09,84444.67491697817
2018-01-10,84061.25225024958
2018-01-11,84389.32535944594
2018-01-12,84317.30161744935
2018-01-13,84283.2761754503
2018-01-14,82329.83775995023
2018-01-15,81826.89602380357
2018-01-16,74688.82437987794
2018-01-17,74784.05187019765
2018-01-18,74751.96625851668
2018-01-19,74867.47330958468
2018-01-20,78558.14249721545
2018-01-21,77041.18894457108
2018-01-22,76989.06190839014
2018-01-23,76883.705798367
2018-01-24,76903.34033603099
2018-01-25,77677.2830969395
2018-01-26,76109.82970586466
2018-01-27,75937.40675531453
2018-01-28,77827.11893593942
2018-01-29,76378.6638597703
2018-01-30,76432.71594598601
2018-01-31,76412.48354335268
2018-02-01,76336.6583590459
2018-02-02,76421.01914237585
2018-02-03,76418.29492651978
2018-02-04,75442.83355783342
2018-02-05,76038.08754208538
2018-02-06,76410.37192114105
2018-02-07,76391.73080281715
2018-02-08,77513.30144134272
2018-02-09,78462.13332721916
2018-02-10,79988.83915279142
2018-02-11,77969.08609302476
2018-02-12,78163.43707528559
2018-02-13,78719.97106510874
2018-02-14,80464.00823319251
2018-02-15,83212.82171504575
2018-02-16,84358.82070188865
2018-02-17,87165.08972631404
2018-02-18,88114.59925991157
2018-02-19,88160.60611787702
2018-02-20,91353.30197172867
2018-02-21,88049.85205492821
2018-02-22,88139.24658777783
2018-02-23,88067.39927311738
2018-02-24,88072.83777296028
2018-02-25,88044.57669128173
2018-02-26,88128.46862749886
2018-02-27,90510.28035209663
2018-02-28,91221.58904065583
2018-03-01,90726.7574314465
2018-03-02,90683.67353443163
2018-03-03,91271.60917856352
2018-03-04,91399.61580504899
2018-03-05,92372.36964140544
2018-03-06,90098.4504983004
2018-03-07,89198.81965769047
2018-03-08,89006.51467685965
2018-03-09,89030.60188401422
2018-03-10,88902.2887111788
2018-03-11,88879.14145879593
2018-03-12,88904.29336626668
2018-03-13,87817.35067159952
2018-03-14,87905.6917952746
2018-03-15,87885.86262837588
2018-03-16,87525.66549192963
2018-03-17,86540.12798069746
2018-03-18,86580.85868892584
2018-03-19,86440.90242894054
2018-03-20,87546.08546595379
2018-03-21,88548.9377112394
2018-03-22,87753.58368202407
2018-03-23,87631.00435597022
2018-03-24,87477.39501566169
2018-03-25,86395.28631007104
2018-03-26,86348.26203486799
2018-03-27,86386.99477008193
2018-03-28,86153.928233661
2018-03-29,86399.26971776363
2018-03-30,86452.9950487352
2018-03-31,86313.2316839494
2018-04-01,85347.05976127993
2018-04-02,85327.1791879422
2018-04-03,86710.6924387156
2018-04-04,86144.42122287427
2018-04-05,86056.3128921253
2018-04-06,85912.60527623576
2018-04-07,85909.00516758187
2018-04-08,86588.84221717338
2018-04-09,86152.59381494063
2018-04-10,85898.90659451149
2018-04-11,85879.84532126666
2018-04-12,88205.85719715443
2018-04-13,90525.79955497374
2018-04-14,90608.03350888497
2018-04-15,91457.0233261452
2018-04-16,91286.79705015577
2018-04-17,91219.91419388833
2018-04-18,91144.41756269058
2018-04-19,91090.18557719691
2018-04-20,92568.54984618358
2018-04-21,93602.36235770558
2018-04-22,93846.88298595823
2018-04-23,93731.44574375087
2018-04-24,93967.98906881144
2018-04-25,94013.7967216394
2018-04-26,93966.16884998987
2018-04-27,93984.61581527234
2018-04-28,93478.15049259625
2018-04-29,93353.49744944117
2018-04-30,93202.05785501814
2018-05-01,93169.32365803397
2018-05-02,93113.36816319518
2018-05-03,94487.94216895584
2018-05-04,94848.3080483121
2018-05-05,95419.10636386345
2018-05-06,94837.36743954736
2018-05-07,94857.26621874676
2018-05-08,94858.03880628021
2018-05-09,94730.66561924778
2018-05-10,94777.67258563204
2018-05-11,93149.69210503665
2018-05-12,92518.64509785736
2018-05-13,92521.08343167926
2018-05-14,92646.23359461475
2018-05-15,92659.9368332168
2018-05-16,91454.79027710101
2018-05-17,91468.00031985219
2018-05-18,91417.63338776649
2018-05-19,91386.95730788237
2018-05-20,91614.41843841206
2018-05-21,91891.76064880987
2018-05-22,91004.54591449718
2018-05-23,91152.90104318452
2018-05-24,90800.71096383577
2018-05-25,90431.25757029932
2018-05-26,90262.86866811948
2018-05-27,90225.65660768356
2018-05-28,90126.27287978397
2018-05-29,90250.54648444602
2018-05-30,90726.93772024117
2018-05-31,90884.8831669912
2018-06-01,90938.24799739488
2018-06-02,91094.52545679254
2018-06-03,91445.3020906396
2018-06-04,91131.74215079173
2018-06-05,91143.81032859694
2018-06-06,91105.35166065395
2018-06-07,91475.06567791084
2018-06-08,91190.18380716362
2018-06-09,91140.90370669657
2018-06-10,91504.25318149285
2018-06-11,91534.09255643157
2018-06-12,91542.47726777963
2018-06-13,91576.97418737304
2018-06-14,91694.7029833013
2018-06-15,91837.83857873692
2018-06-16,91590.80420049596
2018-06-17,91545.45845896353
2018-06-18,91863.91183567731
2018-06-19,92373.8451624717
2018-06-20,92164.86223054359
2018-06-21,92081.433783155
2018-06-22,90916.13691420491
2018-06-23,90924.47684399059
2018-06-24,90913.33859349709
2018-06-25,90914.8440451854
2018-06-26,90792.17414295666
2018-06-27,90761.3824286727
2018-06-28,90694.15608326672
2018-06-29,90801.5958312939
2018-06-30,91931.6413729972
2018-07-01,91996.4475032619
2018-07-02,92573.72285163584
2018-07-03,92824.59794149514
2018-07-04,93020.150987408
2018-07-05,93152.81433026894
2018-07-06,93002.44636027337
2018-07-07,93021.47995404345
2018-07-08,93365.70681956477
2018-07-09,93208.03859476927
2018-07-10,92944.95838545804
